,Location,ReportedYear,crime_count,longitude,latitude
22476,642 W NORTH AV,2021,2,-87.91976335998042,43.0605359
22477,642 W VINE ST,2016,1,-87.919855,43.0540237
22478,642 W VINE ST,2019,3,-87.919855,43.0540237
22479,642 W VINE ST,2020,1,-87.919855,43.0540237
22480,645 E KILBOURN AV,2017,1,-87.90381449675864,43.04258932976645
22481,645 N JAMES LOVELL ST,2017,1,-87.9205099,43.0385197
22482,645 N JAMES LOVELL ST,2018,1,-87.9205099,43.0385197
22483,645 N JAMES LOVELL ST,2020,2,-87.9205099,43.0385197
22484,645 N JAMES LOVELL ST,2022,2,-87.9205099,43.0385197
22485,648 E ERIE ST,2016,2,-87.90242806001936,43.0270577470934
22486,648 N PLANKINTON AV,2016,4,-87.9107075,43.0380433
22487,648 N PLANKINTON AV,2017,2,-87.9107075,43.0380433
22488,648 N PLANKINTON AV,2018,4,-87.9107075,43.0380433
22489,648 N PLANKINTON AV,2019,2,-87.9107075,43.0380433
22490,648 N PLANKINTON AV,2020,2,-87.9107075,43.0380433
22491,648 N PLANKINTON AV,2021,4,-87.9107075,43.0380433
22492,648 N PLANKINTON AV,2022,4,-87.9107075,43.0380433
22493,649 E ERIE ST,2016,1,-87.9019546,43.0260996
22494,649 E ERIE ST,2017,2,-87.9019546,43.0260996
22495,649 E ERIE ST,2018,1,-87.9019546,43.0260996
22496,649 E ERIE ST,2019,1,-87.9019546,43.0260996
22497,649 E ERIE ST,2020,1,-87.9019546,43.0260996
22498,649 E ERIE ST,2022,2,-87.9019546,43.0260996
22499,649 N BROADWAY,2017,1,-73.8890635,40.9568704
22500,650 E ERIE ST,2017,2,-87.9017574,43.0262823
22501,650 E ERIE ST,2020,2,-87.9017574,43.0262823
22502,650 E ERIE ST,2021,1,-87.9017574,43.0262823
22503,650 N JAMES LOVELL ST,2017,1,-87.92026391263386,43.038137998283005
22504,650 N PLANKINTON AV,2016,1,-87.9110344,43.038241
22505,650 N PLANKINTON AV,2019,1,-87.9110344,43.038241
22506,650 N PLANKINTON AV,2022,1,-87.9110344,43.038241
22507,650 W BROWN ST,2016,1,-111.10267064781704,33.28487115
22508,650 W CAPITOL DR,2016,1,-87.91953042857143,43.08941
22509,650 W CONCORDIA AV,2016,1,-87.91922136734694,43.07896359183673
22510,650 W RESERVOIR AV,2017,3,-87.919554624692,43.054891
22511,650 W RESERVOIR AV,2019,1,-87.919554624692,43.054891
22512,650 W RESERVOIR AV,2020,1,-87.919554624692,43.054891
22513,650 W RESERVOIR AV,2021,1,-87.919554624692,43.054891
22514,650 W RESERVOIR AV,2022,2,-87.919554624692,43.054891
22515,650 W WELLS ST,2016,1,-87.9196570030079,43.04012250201472
22516,650 W WELLS ST,2017,1,-87.9196570030079,43.04012250201472
22517,650 W WELLS ST,2019,1,-87.9196570030079,43.04012250201472
22518,650 W WISCONSIN AV,2017,1,-87.91968138553962,43.03889402819819
22519,651 N PLANKINTON AV,2016,2,-87.9113372,43.0381933
22520,651 N PLANKINTON AV,2017,1,-87.9113372,43.0381933
22521,651 N PLANKINTON AV,2018,2,-87.9113372,43.0381933
22522,651 N PLANKINTON AV,2019,1,-87.9113372,43.0381933
22523,651 N PLANKINTON AV,2021,2,-87.9113372,43.0381933
22524,651 N PLANKINTON AV,2022,1,-87.9113372,43.0381933
22525,653 W RESERVOIR AV,2017,1,-87.91813496264889,43.055106343835504
22526,653 W RESERVOIR AV,2019,2,-87.91813496264889,43.055106343835504
22527,673 W WELLS ST,2017,1,-87.91987151431512,43.04012336120553
22528,690 W WISCONSIN AV,2016,2,-87.9201168973978,43.038895
22529,698 N 2ND ST,2017,1,-94.894984,39.259536
22530,700 E KILBOURN AV,2016,1,-87.90290177653117,43.0432771
22531,700 E KILBOURN AV,2017,1,-87.90290177653117,43.0432771
22532,700 E KILBOURN AV,2018,1,-87.90290177653117,43.0432771
22533,700 E KILBOURN AV,2019,2,-87.90290177653117,43.0432771
22534,700 E KILBOURN AV,2020,2,-87.90290177653117,43.0432771
22535,700 E KILBOURN AV,2021,2,-87.90290177653117,43.0432771
22536,700 E KILBOURN AV,2022,2,-87.90290177653117,43.0432771
22537,700 E LOCUST ST,2016,1,-75.4417576,43.2191706
22538,700 E LYON ST,2017,2,-87.90321876896002,43.04951585
22539,700 E LYON ST,2022,2,-87.90321876896002,43.04951585
22540,700 E MEINECKE AV,2017,1,-87.9026928,43.06223
22541,700 E MEINECKE AV,2018,1,-87.9026928,43.06223
22542,700 E MEINECKE AV,2019,1,-87.9026928,43.06223
22543,700 E MEINECKE AV,2022,1,-87.9026928,43.06223
22544,700 E PLEASANT ST,2016,1,-87.903258,43.050641
22545,700 E PLEASANT ST,2017,1,-87.903258,43.050641
22546,700 E PLEASANT ST,2018,1,-87.903258,43.050641
22547,700 E PLEASANT ST,2020,2,-87.903258,43.050641
22548,700 E STATE ST,2017,1,-117.1749043,34.0561633
22549,700 N 8TH ST,2017,1,-92.32626765480543,38.958789100000004
22550,700 N ART MUSEUM DR,2016,1,-87.89705832463345,43.03980975
22551,700 N ART MUSEUM DR,2017,1,-87.89705832463345,43.03980975
22552,700 N ART MUSEUM DR,2018,3,-87.89705832463345,43.03980975
22553,700 N ART MUSEUM DR,2019,1,-87.89705832463345,43.03980975
22554,700 N ART MUSEUM DR,2020,1,-87.89705832463345,43.03980975
22555,700 N ART MUSEUM DR,2022,1,-87.89705832463345,43.03980975
22556,700 N JACKSON ST,2016,1,-86.2164326,35.3680835
22557,700 N JACKSON ST,2022,1,-86.2164326,35.3680835
22558,700 N MILWAUKEE ST,2016,1,-87.906424,43.038863
22559,700 N MILWAUKEE ST,2018,1,-87.906424,43.038863
22560,700 N OLD WORLD THIRD ST,2017,1,-87.914427,43.03888
22561,700 N OLD WORLD THIRD ST,2018,1,-87.914427,43.03888
22562,700 N WATER ST,2016,1,-98.23045513053576,30.76358715
22563,700 N WATER ST,2017,1,-98.23045513053576,30.76358715
22564,700 N WATER ST,2018,1,-98.23045513053576,30.76358715
22565,700 N WATER ST,2020,2,-98.23045513053576,30.76358715
22566,700 N WATER ST,2021,3,-98.23045513053576,30.76358715
22567,700 N WATER ST,2022,8,-98.23045513053576,30.76358715
22568,700 W BURLEIGH ST,2017,2,-0.12037660306315712,51.511270708116236
22569,700 W HIGHLAND AV,2016,1,-118.06784885973221,34.1640479
22570,700 W HIGHLAND AV,2018,1,-118.06784885973221,34.1640479
22571,700 W HIGHLAND AV,2020,1,-118.06784885973221,34.1640479
22572,700 W HIGHLAND AV,2021,2,-118.06784885973221,34.1640479
22573,700 W LOCUST ST,2016,2,-75.683639,41.402397
22574,700 W LOCUST ST,2020,2,-75.683639,41.402397
22575,700 W LOCUST ST,2021,1,-75.683639,41.402397
22576,700 W LOCUST ST,2022,1,-75.683639,41.402397
22577,700 W MC KINLEY PL,2017,1,-104.837936228642,38.83326193024437
22578,700 W MC KINLEY PL,2019,1,-104.837936228642,38.83326193024437
22579,700 W MICHIGAN ST,2016,5,-87.92079954509335,43.037777899999995
22580,700 W MICHIGAN ST,2017,10,-87.92079954509335,43.037777899999995
22581,700 W MICHIGAN ST,2018,4,-87.92079954509335,43.037777899999995
22582,700 W MICHIGAN ST,2019,8,-87.92079954509335,43.037777899999995
22583,700 W MICHIGAN ST,2020,5,-87.92079954509335,43.037777899999995
22584,700 W MICHIGAN ST,2021,8,-87.92079954509335,43.037777899999995
22585,700 W MICHIGAN ST,2022,9,-87.92079954509335,43.037777899999995
22586,700 W NORTH AV,2016,1,-87.647182,41.911018
22587,700 W NORTH AV,2017,2,-87.647182,41.911018
22588,700 W NORTH AV,2018,1,-87.647182,41.911018
22589,700 W ST PAUL AV,2016,1,-87.919965,43.034777
22590,700 W ST PAUL AV,2017,3,-87.919965,43.034777
22591,700 W ST PAUL AV,2022,1,-87.919965,43.034777
22592,700 W STATE ST,2016,13,-87.92031411388143,43.04437365
22593,700 W STATE ST,2017,6,-87.92031411388143,43.04437365
22594,700 W STATE ST,2018,4,-87.92031411388143,43.04437365
22595,700 W STATE ST,2019,4,-87.92031411388143,43.04437365
22596,700 W STATE ST,2020,2,-87.92031411388143,43.04437365
22597,700 W STATE ST,2021,1,-87.92031411388143,43.04437365
22598,700 W STATE ST,2022,3,-87.92031411388143,43.04437365
22599,700 W VLIET ST,2016,2,-87.920494,43.0486224
22600,700 W VLIET ST,2018,1,-87.920494,43.0486224
22601,700 W VLIET ST,2019,4,-87.920494,43.0486224
22602,700 W VLIET ST,2021,1,-87.920494,43.0486224
22603,700 W VLIET ST,2022,5,-87.920494,43.0486224
22604,700 W WELLS ST,2017,1,-88.949647,38.617743
22605,700 W WELLS ST,2019,1,-88.949647,38.617743
22606,700 W WELLS ST,2021,1,-88.949647,38.617743
22607,700 W WELLS ST,2022,1,-88.949647,38.617743
22608,700 W WISCONSIN AV,2016,1,-87.92061243590092,43.0392114
22609,700 W WISCONSIN AV,2017,4,-87.92061243590092,43.0392114
22610,700 W WISCONSIN AV,2018,1,-87.92061243590092,43.0392114
22611,700 W WISCONSIN AV,2019,1,-87.92061243590092,43.0392114
22612,700 W WISCONSIN AV,2021,1,-87.92061243590092,43.0392114
22613,700 W WISCONSIN AV #300,2016,1,27.897681774528778,-26.290074408707998
22614,700 W WRIGHT ST,2017,1,-87.226024,30.415092
22615,701 E CAPITOL DR,2016,1,-88.3360144,43.1049141
22616,701 E CAPITOL DR,2019,1,-88.3360144,43.1049141
22617,701 E CENTER ST,2016,2,-87.90264460451567,43.06721625
22618,701 E CENTER ST,2017,1,-87.90264460451567,43.06721625
22619,701 E CENTER ST,2022,1,-87.90264460451567,43.06721625
22620,701 E KEEFE AV,2016,3,-87.9023404,43.0819231
22621,701 E KEEFE AV,2018,1,-87.9023404,43.0819231
22622,701 E KEEFE AV,2020,3,-87.9023404,43.0819231
22623,701 N LINCOLN MEMORIAL DR,2016,1,-87.8982977113956,43.0394821203469
22624,701 W CAPITOL DR,2016,1,-88.3594679,43.100306
22625,701 W LOCUST ST,2017,1,-87.2819909,38.0495747
22626,701 W LOCUST ST,2021,1,-87.2819909,38.0495747
22627,701 W MICHIGAN ST,2017,1,-86.170193,39.77432
22628,701 W ST PAUL AV,2017,5,-87.92756814988445,43.034561443810695
22629,701 W ST PAUL AV,2018,2,-87.92756814988445,43.034561443810695
22630,701 W ST PAUL AV,2019,2,-87.92756814988445,43.034561443810695
22631,701 W ST PAUL AV,2020,1,-87.92756814988445,43.034561443810695
22632,701 W ST PAUL AV,2021,2,-87.92756814988445,43.034561443810695
22633,701 W ST PAUL AV,2022,25,-87.92756814988445,43.034561443810695
22634,701 W WISCONSIN AV,2017,4,-87.9205177,43.0387155
22635,701 W WISCONSIN AV,2019,1,-87.9205177,43.0387155
22636,701 W WISCONSIN AV,2020,2,-87.9205177,43.0387155
22637,701 W WISCONSIN AV,2021,1,-87.9205177,43.0387155
22638,701 W WISCONSIN AV,2022,1,-87.9205177,43.0387155
22639,703 E LOCUST ST,2016,1,-87.90256357515071,43.07094835
22640,703 W GALENA ST,2016,2,-112.54627093927493,46.011598
22641,703 W GALENA ST,2021,1,-112.54627093927493,46.011598
22642,703 W GALENA ST,2022,1,-112.54627093927493,46.011598
22643,704 E CHAMBERS ST,2016,1,-97.37771348979592,32.3485233877551
22644,704 W SOMERS ST,2016,1,-87.92074040302465,43.0504059
22645,704 W SOMERS ST,2018,1,-87.92074040302465,43.0504059
22646,704 W SOMERS ST,2022,5,-87.92074040302465,43.0504059
22647,705 E CAPITOL DR,2017,5,-87.9014294,43.0879617
22648,705 N BROADWAY,2016,1,-73.7953353,42.9684642
22649,705 W CAPITOL DR,2016,1,-118.2945584380701,33.75897448469492
22650,705 W FIEBRANTZ AV,2017,3,-87.91979830004942,43.0914535
22651,705 W LOCUST ST,2016,1,-75.68377435364413,41.40226699019075
22652,705 W VLIET ST,2017,2,-87.9207744,43.0482244
22653,705 W VLIET ST,2021,1,-87.9207744,43.0482244
22654,705 W VLIET ST,2022,3,-87.9207744,43.0482244
22655,706 E BRADY ST,2016,1,-87.9030575,43.05326325
22656,706 E BRADY ST,2022,1,-87.9030575,43.05326325
22657,706 E LYON ST,2016,1,-87.9029005197537,43.04973195
22658,706 E LYON ST,2017,2,-87.9029005197537,43.04973195
22659,706 E LYON ST,2018,2,-87.9029005197537,43.04973195
22660,706 E LYON ST,2019,1,-87.9029005197537,43.04973195
22661,706 E MEINECKE AV,2017,1,-87.9025672,43.0622988
22662,706 E WRIGHT ST,2017,2,-87.90256502495387,43.0640516
22663,706 E WRIGHT ST,2020,1,-87.90256502495387,43.0640516
22664,706 N MILWAUKEE ST,2017,1,-87.90629478969713,43.03909925000001
22665,706 N MILWAUKEE ST,2020,1,-87.90629478969713,43.03909925000001
22666,707 E BRADY ST,2016,2,-87.90312166045968,43.0528763
22667,707 E CHAMBERS ST,2016,1,-97.37769435714286,32.348525928571426
22668,707 E LYON ST,2017,1,-87.9030285,43.0492349
22669,707 N JEFFERSON ST,2016,1,-82.45511036734695,27.952359102040816
22670,707 N JEFFERSON ST,2017,1,-82.45511036734695,27.952359102040816
22671,707 W GALENA ST,2016,1,-112.5463168178248,46.011598
22672,707 W GALENA ST,2019,1,-112.5463168178248,46.011598
22673,707 W GALENA ST,2022,1,-112.5463168178248,46.011598
22674,707 W SOMERS ST,2016,1,-87.9209065,43.0503075
22675,707 W WISCONSIN AV,2016,1,-87.9207252,43.0387239
22676,707 W WISCONSIN AV,2021,1,-87.9207252,43.0387239
22677,708 E CLARKE ST,2016,1,-87.90244699224752,43.06583635
22678,708 E CLARKE ST,2021,1,-87.90244699224752,43.06583635
22679,708 E CLARKE ST,2022,1,-87.90244699224752,43.06583635
22680,709 E CAPITOL DR,2016,26,-87.9019175,43.0879667
22681,709 E CAPITOL DR,2017,45,-87.9019175,43.0879667
22682,709 E CAPITOL DR,2018,19,-87.9019175,43.0879667
22683,709 E CAPITOL DR,2019,12,-87.9019175,43.0879667
22684,709 E CAPITOL DR,2020,9,-87.9019175,43.0879667
22685,709 E CAPITOL DR,2021,28,-87.9019175,43.0879667
22686,709 E CAPITOL DR,2022,18,-87.9019175,43.0879667
22687,709 E JUNEAU AV,2016,3,-87.90326869765701,43.04549235
22688,709 E JUNEAU AV,2018,1,-87.90326869765701,43.04549235
22689,709 E JUNEAU AV,2019,3,-87.90326869765701,43.04549235
22690,709 E JUNEAU AV,2020,3,-87.90326869765701,43.04549235
22691,709 E JUNEAU AV,2021,6,-87.90326869765701,43.04549235
22692,709 E JUNEAU AV,2022,7,-87.90326869765701,43.04549235
22693,710 E WRIGHT ST,2016,1,-87.90242402837927,43.0640503
22694,710 N 8TH ST,2016,1,-94.124602,36.3495498
22695,710 N 8TH ST,2022,1,-94.124602,36.3495498
22696,710 N OLD WORLD THIRD ST,2016,4,-87.91422418434097,43.03903699999999
22697,710 N OLD WORLD THIRD ST,2017,13,-87.91422418434097,43.03903699999999
22698,710 N OLD WORLD THIRD ST,2019,5,-87.91422418434097,43.03903699999999
22699,710 N OLD WORLD THIRD ST,2022,2,-87.91422418434097,43.03903699999999
22700,710 N PLANKINTON AV,2016,4,-87.9110689591457,43.039156950000006
22701,710 N PLANKINTON AV,2018,3,-87.9110689591457,43.039156950000006
22702,710 N PLANKINTON AV,2019,2,-87.9110689591457,43.039156950000006
22703,710 N PLANKINTON AV,2020,2,-87.9110689591457,43.039156950000006
22704,710 N PLANKINTON AV,2021,5,-87.9110689591457,43.039156950000006
22705,710 N PLANKINTON AV,2022,2,-87.9110689591457,43.039156950000006
22706,710 W MICHIGAN ST,2016,1,-87.92070516107853,43.037777899999995
22707,710 W WELLS ST,2017,1,-87.9228971,43.0403512
22708,711 E PEARSON ST,2017,1,-87.90278586966954,43.05356305
22709,711 N JEFFERSON ST,2017,1,-77.12723993793506,38.874703999999994
22710,711 W CAPITOL DR,2017,1,-87.92008370626979,43.08909165
22711,711 W CAPITOL DR,2018,1,-87.92008370626979,43.08909165
22712,711 W CAPITOL DR,2020,1,-87.92008370626979,43.08909165
22713,711 W CAPITOL DR,2021,1,-87.92008370626979,43.08909165
22714,711 W CAPITOL DR,2022,1,-87.92008370626979,43.08909165
22715,711 W VLIET ST,2017,1,-87.9208703,43.048186
22716,711 W VLIET ST,2018,2,-87.9208703,43.048186
22717,711 W VLIET ST,2019,3,-87.9208703,43.048186
22718,711 W VLIET ST,2020,5,-87.9208703,43.048186
22719,711 W VLIET ST,2021,1,-87.9208703,43.048186
22720,711 W VLIET ST,2022,1,-87.9208703,43.048186
22721,711 W WISCONSIN AV #13,2017,1,-73.68977128571429,43.299315
22722,712 E KNAPP ST,2016,1,-87.9029811765001,43.0472233
22723,712 E KNAPP ST,2019,1,-87.9029811765001,43.0472233
22724,712 E KNAPP ST,2020,4,-87.9029811765001,43.0472233
22725,712 E KNAPP ST,2021,1,-87.9029811765001,43.0472233
22726,712 E KNAPP ST,2022,1,-87.9029811765001,43.0472233
22727,713 E TOWNSEND ST,2016,2,-87.90207520635073,43.0795961
22728,714 E BRADY ST,2016,1,-87.90285656365607,43.0531691
22729,714 E BRADY ST,2017,1,-87.90285656365607,43.0531691
22730,714 E BRADY ST,2018,1,-87.90285656365607,43.0531691
22731,714 E BRADY ST,2019,1,-87.90285656365607,43.0531691
22732,714 E BRADY ST,2020,1,-87.90285656365607,43.0531691
22733,714 E BRADY ST,2021,1,-87.90285656365607,43.0531691
22734,714 E BRADY ST,2022,2,-87.90285656365607,43.0531691
22735,714 W SOMERS ST #450,2016,1,-84.63848795319437,39.745296344491464
22736,715 E CENTER ST,2016,1,-87.90231587502936,43.06728475
22737,715 E CENTER ST,2017,2,-87.90231587502936,43.06728475
22738,715 E KEEFE AV,2016,1,-87.9022032881048,43.08193261830484
22739,715 E PLEASANT ST,2017,1,-87.90288553703039,43.05005825
22740,715 N 9TH ST,2017,1,-116.1998908,43.6214612
22741,715 N MILWAUKEE ST,2017,2,-87.9067397,43.0392222
22742,715 N MILWAUKEE ST,2018,2,-87.9067397,43.0392222
22743,715 N MILWAUKEE ST,2020,1,-87.9067397,43.0392222
22744,715 W ATKINSON AV,2016,1,-87.9185288,43.0817637
22745,715 W GALENA ST,2016,2,-112.54640857392988,46.01159829441844
22746,715 W GALENA ST,2021,5,-112.54640857392988,46.01159829441844
22747,715 W GALENA ST,2022,3,-112.54640857392988,46.01159829441844
22748,715 W VLIET ST,2016,1,-87.92104367078444,43.048193350000005
22749,716 E CLYBOURN ST,2016,1,-87.9017872115917,43.03686385
22750,716 E OGDEN AV,2016,1,-87.90283458557403,43.04842955
22751,716 E OGDEN AV,2017,1,-87.90283458557403,43.04842955
22752,716 E OGDEN AV,2019,1,-87.90283458557403,43.04842955
22753,716 E OGDEN AV,2020,3,-87.90283458557403,43.04842955
22754,716 E OGDEN AV,2021,1,-87.90283458557403,43.04842955
22755,716 E OGDEN AV,2022,1,-87.90283458557403,43.04842955
22756,716 E TOWNSEND ST,2017,1,-87.90196098016227,43.0799607
22757,716 W SOMERS ST,2017,1,-87.92107610143225,43.05054495
22758,716 W SOMERS ST,2021,1,-87.92107610143225,43.05054495
22759,717 E PEARSON ST,2017,1,-87.9025815,43.0535531
22760,717 E PEARSON ST,2021,3,-87.9025815,43.0535531
22761,717 E PEARSON ST,2022,1,-87.9025815,43.0535531
22762,717 N JACKSON ST,2016,1,-87.9042455,43.0393322
22763,717 N JACKSON ST,2019,1,-87.9042455,43.0393322
22764,717 W VLIET ST,2016,1,-87.920964,43.0482283
22765,717 W VLIET ST,2017,2,-87.920964,43.0482283
22766,717 W VLIET ST,2019,1,-87.920964,43.0482283
22767,717 W VLIET ST,2021,2,-87.920964,43.0482283
22768,718 E WELLS ST,2016,2,-87.9024083,43.0416009
22769,718 E WELLS ST,2018,1,-87.9024083,43.0416009
22770,718 E WELLS ST,2021,1,-87.9024083,43.0416009
22771,718 N MILWAUKEE ST,2017,1,-87.90626496686747,43.03933935
22772,718 N MILWAUKEE ST,2019,2,-87.90626496686747,43.03933935
22773,718 N MILWAUKEE ST,2021,1,-87.90626496686747,43.03933935
22774,718 N MILWAUKEE ST,2022,2,-87.90626496686747,43.03933935
22775,719 E AUER AV,2016,1,-87.90198695073838,43.07636775
22776,719 E AUER AV,2017,1,-87.90198695073838,43.07636775
22777,719 E CHAMBERS ST,2017,1,-97.37761782653062,32.348536091836735
22778,719 E CHAMBERS ST,2021,1,-97.37761782653062,32.348536091836735
22779,719 E KNAPP ST,2016,1,-87.90280307179324,43.04673635
22780,719 E KNAPP ST,2017,3,-87.90280307179324,43.04673635
22781,719 E KNAPP ST,2018,1,-87.90280307179324,43.04673635
22782,719 E KNAPP ST,2019,1,-87.90280307179324,43.04673635
22783,719 E KNAPP ST,2022,2,-87.90280307179324,43.04673635
22784,719 E PLEASANT ST,2016,4,-87.90272715,43.050360999999995
22785,719 E PLEASANT ST,2017,2,-87.90272715,43.050360999999995
22786,719 E PLEASANT ST,2018,2,-87.90272715,43.050360999999995
22787,719 E PLEASANT ST,2019,1,-87.90272715,43.050360999999995
22788,719 E PLEASANT ST,2020,1,-87.90272715,43.050360999999995
22789,719 E PLEASANT ST,2021,2,-87.90272715,43.050360999999995
22790,719 E PLEASANT ST,2022,2,-87.90272715,43.050360999999995
22791,719 W BROWN ST,2017,2,-87.9205524,43.0564005
22792,719 W BROWN ST,2020,1,-87.9205524,43.0564005
22793,719 W BROWN ST,2021,2,-87.9205524,43.0564005
22794,719 W WISCONSIN AV,2016,2,-87.9207917157294,43.03854655
22795,719 W WISCONSIN AV,2018,1,-87.9207917157294,43.03854655
22796,719 W WISCONSIN AV,2020,1,-87.9207917157294,43.03854655
22797,719 W WISCONSIN AV,2022,1,-87.9207917157294,43.03854655
22798,720 E CAPITOL DR,2016,1,-87.901901842233,43.0897434
22799,720 E CAPITOL DR,2017,1,-87.901901842233,43.0897434
22800,720 E CAPITOL DR,2020,2,-87.901901842233,43.0897434
22801,720 E CAPITOL DR,2022,1,-87.901901842233,43.0897434
22802,720 E TOWNSEND ST,2017,1,-87.90184178502398,43.07996215
22803,720 E TOWNSEND ST,2022,1,-87.90184178502398,43.07996215
22804,720 E WISCONSIN AV,2016,2,-87.900934,43.039976
22805,720 E WISCONSIN AV,2019,1,-87.900934,43.039976
22806,720 E WISCONSIN AV,2022,2,-87.900934,43.039976
22807,720 E WRIGHT ST,2016,1,-87.90216485,43.06404945
22808,720 N 2ND ST,2016,1,-90.18420806245186,38.630751000000004
22809,720 N 2ND ST,2017,1,-90.18420806245186,38.630751000000004
22810,720 N MILWAUKEE ST,2017,7,-87.9064564,43.0393533
22811,720 N MILWAUKEE ST,2018,1,-87.9064564,43.0393533
22812,720 N MILWAUKEE ST,2019,5,-87.9064564,43.0393533
22813,720 N MILWAUKEE ST,2020,1,-87.9064564,43.0393533
22814,720 N MILWAUKEE ST,2022,5,-87.9064564,43.0393533
22815,720 N OLD WORLD THIRD ST,2016,1,-87.9143544,43.0392491
22816,720 N OLD WORLD THIRD ST,2017,4,-87.9143544,43.0392491
22817,720 N OLD WORLD THIRD ST,2018,7,-87.9143544,43.0392491
22818,720 N OLD WORLD THIRD ST,2019,4,-87.9143544,43.0392491
22819,720 N OLD WORLD THIRD ST,2020,2,-87.9143544,43.0392491
22820,720 N OLD WORLD THIRD ST,2021,3,-87.9143544,43.0392491
22821,720 N OLD WORLD THIRD ST,2022,3,-87.9143544,43.0392491
22822,720 N WATER ST,2016,2,-87.90881094696601,43.039352199999996
22823,720 N WATER ST,2017,1,-87.90881094696601,43.039352199999996
22824,720 N WATER ST,2018,1,-87.90881094696601,43.039352199999996
22825,720 N WATER ST,2019,1,-87.90881094696601,43.039352199999996
22826,720 N WATER ST,2021,2,-87.90881094696601,43.039352199999996
22827,720 N WATER ST,2022,1,-87.90881094696601,43.039352199999996
22828,721 E CAPITOL DR,2016,1,-88.3351587,43.1049138
22829,721 E CENTER ST,2017,2,-87.9021237,43.067221
22830,721 E CHAMBERS ST,2017,1,-97.37760507142858,32.348537785714285
